Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Occurrence
GLAC,Glacier National Park,Vascular Plant,6,Brassicales,Brassicaceae,121342,22772,Active,Cardamine pensylvanica,PENNSYLVANIA BITTERCRESS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Brassicales,Brassicaceae,198750,523969,Active,Descurainia incana ssp. viscosa,MOUNTAIN TANSYMUSTARD,,Present
GLAC,Glacier National Park,Vascular Plant,6,Brassicales,Brassicaceae,122342,22828,Active,Descurainia pinnata ssp. brachycarpa,WESTERN TANSYMUSTARD,,Present
GLAC,Glacier National Park,Vascular Plant,6,Brassicales,Brassicaceae,122347,22832,Active,Descurainia pinnata ssp. intermedia,WESTERN TANSYMUSTARD,,Present
GLAC,Glacier National Park,Vascular Plant,6,Brassicales,Brassicaceae,122359,22843,Active,Descurainia sophia,flixweed,,Present
GLAC,Glacier National Park,Vascular Plant,6,Brassicales,Brassicaceae,122370,22853,Active,Draba albertina,SLENDER WHITLOW-WORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Brassicales,Brassicaceae,122381,22863,Active,Draba aurea,GOLDEN WHITLOW-WORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Brassicales,Brassicaceae,217957,531278,Active,Draba breweri var. cana,LANCE-LEAVED WHITLOW-WORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Brassicales,Brassicaceae,122391,22872,Active,Draba crassifolia,THICK-LEAVED WHITLOW-WORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Brassicales,Brassicaceae,122394,22875,Active,Draba densifolia,NUTTALL'S WHITLOW-WORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Brassicales,Brassicaceae,122405,22885,Active,Draba incerta,YELLOWSTONE WHITLOW-WORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Brassicales,Brassicaceae,210933,527771,Active,Draba lonchocarpa var. lonchocarpa,LANCE-FRUITED WHITLOW-WORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Brassicales,Brassicaceae,154361,502130,Active,Draba macounii,WHITLOW-WORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Brassicales,Brassicaceae,122415,22894,Active,Draba nemorosa,WOODS WHITLOW-WORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Brassicales,Brassicaceae,122416,22895,Active,Draba nivalis,SNOW DRABA,,Present
GLAC,Glacier National Park,Vascular Plant,6,Brassicales,Brassicaceae,122417,22896,Active,Draba oligosperma,FEW-SEEDED WHITLOW-WORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Brassicales,Brassicaceae,210954,527781,Active,Draba paysonii var. paysonii,PAYSON'S WHITLOW-WORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Brassicales,Brassicaceae,210956,527782,Active,Draba paysonii var. treleasii,PAYSON'S WHITLOW-WORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Brassicales,Brassicaceae,122427,22904,Active,Draba praealta,TALL WHITLOW-WORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Brassicales,Brassicaceae,122448,22923,Active,Draba verna,TALL DRABA,,Present
GLAC,Glacier National Park,Vascular Plant,6,Brassicales,Brassicaceae,124539,23126,Active,Erucastrum gallicum,DOG MUSTARD,,Present
GLAC,Glacier National Park,Vascular Plant,6,Brassicales,Brassicaceae,123260,22933,Active,Erysimum cheiranthoides,TREACLE MUSTARD,,Present
GLAC,Glacier National Park,Vascular Plant,6,Brassicales,Brassicaceae,157053,502432,Active,Erysimum inconspicuum,SMALL WALLFLOWER,,Present
GLAC,Glacier National Park,Vascular Plant,6,Brassicales,Brassicaceae,124581,23164,Active,Lesquerella alpina var. alpina,ALPINE BLADDERPOD,,Present
GLAC,Glacier National Park,Vascular Plant,6,Brassicales,Brassicaceae,213144,529646,Active,Physaria didymocarpa var. didymocarpa,TWINPOD,,Present
GLAC,Glacier National Park,Vascular Plant,6,Brassicales,Brassicaceae,213167,529657,Active,Physaria saximontana var. dentata,MOUNTAIN TWINPOD,,Present
GLAC,Glacier National Park,Vascular Plant,6,Brassicales,Brassicaceae,214719,530092,Active,Rorippa curvisiliqua var. curvisiliqua,WESTERN YELLOWCRESS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Brassicales,Brassicaceae,214721,530093,Active,Rorippa curvisiliqua var. lyrata,WESTERN YELLOWCRESS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Brassicales,Brassicaceae,123344,23009,Active,Rorippa palustris ssp. hispida,MARSH-YELLOWCRESS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Brassicales,Brassicaceae,123342,23007,Active,Rorippa palustris ssp. palustris,MARSH-YELLOWCRESS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Brassicales,Brassicaceae,123354,23018,Active,Rorippa tenerrima,MODOC YELLOWCRESS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Brassicales,Brassicaceae,125950,23312,Active,Sisymbrium altissimum,TUMBLEMUSTARD,,Present
GLAC,Glacier National Park,Vascular Plant,6,Brassicales,Brassicaceae,214837,530403,Active,Smelowskia calycina var. americana,ALPINE SMELOWSKIA,,Present
GLAC,Glacier National Park,Vascular Plant,6,Brassicales,Brassicaceae,127139,23422,Active,Thlaspi arvense,PENNYCRESS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Amaranthaceae,88996,184249,Active,Amaranthus graecizans,PROSTRATE PIGWEED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Amaranthaceae,120123,20745,Active,Amaranthus retroflexus,ROUGH PIGWEED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Amaranthaceae,106142,192279,Active,Atriplex prostrata,FAT-HEN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Amaranthaceae,117716,20592,Active,Chenopodium album,LAMBSQUARTER,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Amaranthaceae,117727,20593,Active,Chenopodium atrovirens,FREMONT'S GOOSEFOOT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Amaranthaceae,117760,20596,Active,Chenopodium botrys,JERUSALEM-OAK,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Amaranthaceae,118195,20599,Active,Chenopodium capitatum,STRAWBERRY BLITE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Amaranthaceae,118652,20616,Active,Chenopodium leptophyllum,SLIMLEAVED GOOSEFOOT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Amaranthaceae,120014,20630,Active,Chenopodium rubrum,RED GOOSEFOOT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Amaranthaceae,120025,20631,Active,Chenopodium salinum,OAKLEAVED GOOSEFOOT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Amaranthaceae,115607,20700,Active,Monolepis nuttalliana,PATALA,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Amaranthaceae,194163,520950,Active,Salsola tragus,RUSSIAN THISTLE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Amaranthaceae,165468,505402,Active,Suaeda calceoliformis,PAHUTE WEED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Caryophyllaceae,107267,20242,Active,Arenaria capillaris ssp. americana,MOUNTAIN SANDWORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Caryophyllaceae,88966,184221,Active,Arenaria congesta var. lithophila,BALLHEAD SANDWORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Caryophyllaceae,109046,20270,Active,Arenaria serpyllifolia,THYMELEAF SANDWORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Caryophyllaceae,109473,19947,Active,Cerastium arvense,FIELD CHICKWEED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Caryophyllaceae,108639,19944,Active,Cerastium beeringianum,ALPINE CHICKWEED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Caryophyllaceae,202723,523831,Active,Cerastium fontanum ssp. vulgare,BIG CHICKWEED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Caryophyllaceae,110047,20276,Active,Dianthus armeria,DEPTFORD PINK,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Caryophyllaceae,112389,19993,Active,Minuartia elegans,ROSS' S SANDWORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Caryophyllaceae,113851,20004,Active,Minuartia nuttallii ssp. nuttallii,NUTTALL'S SANDWORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Caryophyllaceae,114699,20008,Active,Minuartia obtusiloba,ARCTIC SANDWORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Caryophyllaceae,111463,19982,Active,Minuartia rossii,ROSS'S  SANDWORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Caryophyllaceae,112278,19983,Active,Minuartia rubella,BOREAL SANDWORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Caryophyllaceae,114799,20017,Active,Moehringia lateriflora,BLUNTLEAVED SANDWORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Caryophyllaceae,115748,20030,Active,Sagina nivalis,ALPINE PEARLWORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Caryophyllaceae,116472,20035,Active,Sagina saginoides,ALPINE PEARLWORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Caryophyllaceae,218178,530359,Active,Silene acaulis var. exscapa,MOSS-CAMPION,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Caryophyllaceae,118111,20062,Active,Silene cserei,BLADDER CAMPION,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Caryophyllaceae,287253,565517,Active,Silene latifolia,WHITE CAMPION,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Caryophyllaceae,290843,566803,Active,Silene menziesii var. menziesii,MENZIES' CAMPION,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Caryophyllaceae,290845,566804,Active,Silene menziesii var. viscosa,MENZIES' CAMPION,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Caryophyllaceae,107176,20102,Active,Silene parryi,PARRY'S CAMPION,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Caryophyllaceae,109921,20133,Active,Silene uralensis,ALPINE CAMPION,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Caryophyllaceae,110819,20142,Active,Silene vulgaris,BLADDER CAMPION,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Caryophyllaceae,111610,20153,Active,Spergularia rubra,RED SANDSPURRY,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Caryophyllaceae,112502,20173,Active,Stellaria americana,AMERICAN STARWORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Caryophyllaceae,202995,524717,Active,Stellaria borealis ssp. borealis,BOREAL STARWORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Caryophyllaceae,202997,524718,Active,Stellaria borealis ssp. sitchana,SITKA STARWORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Caryophyllaceae,112524,20175,Active,Stellaria calycantha,NORTHERN STARWORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Caryophyllaceae,111732,20164,Active,Stellaria crassifolia,THICK-LEAVED STARWORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Caryophyllaceae,113215,20177,Active,Stellaria crispa,WAVY STARWORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Caryophyllaceae,113304,20185,Active,Stellaria longifolia,LONG-LEAVED STARWORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Caryophyllaceae,112446,20168,Active,Stellaria longipes,LONGSTALK STARWORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Caryophyllaceae,217781,530557,Active,Stellaria longipes var. longipes,LONGSTALK STARWORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Caryophyllaceae,112457,20169,Active,Stellaria media,CHICKWEED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Caryophyllaceae,114432,20190,Active,Stellaria obtusa,BLUNT-SEPALED STARWORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Caryophyllaceae,114509,20197,Active,Stellaria umbellata,UMBELLATE STARWORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Droseraceae,125899,22018,Active,Drosera anglica,GREAT SUNDEW,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Droseraceae,125898,22017,Active,Drosera rotundifolia,COMMON SUNDEW,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Montiaceae,109712,20390,Active,Claytonia lanceolata,WESTERN SPRINGBEAUTY,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Montiaceae,109723,20391,Active,Claytonia megarhiza,ALPINE SPRINGBEAUTY,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Montiaceae,111234,20395,Active,Claytonia perfoliata,MINER'S LETTUCE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Montiaceae,111302,20401,Active,Claytonia sibirica,MINER'S LETTUCE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Montiaceae,117871,20486,Active,Lewisia pygmaea,DWARF LEWISIA,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Montiaceae,118987,20490,Active,Lewisia rediviva,BITTERROOT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Montiaceae,119042,20495,Active,Lewisia triphylla,THREELEAF LEWISIA,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Montiaceae,112239,20413,Active,Montia linearis,LINE-LEAVED INDIAN-LETTUCE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Montiaceae,112250,20414,Active,Montia parvifolia,LITTLE-LEAVED MONTIA,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,119227,21063,Active,Eriogonum androsaceum,ROCKJASMINE BUCKWHEAT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,102466,195469,Active,Eriogonum flavum var. flavum,YELLOW BUCKWHEAT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,209066,527991,Active,Eriogonum flavum var. piperi,YELLOW BUCKWHEAT,,Present
